unemployment_rate_2018,%_white-alone,%_black-alone,r_death_2018,r_natural_inc_2018,percent_of_adults_with_less_than_a_high_school_diploma_2014-18,percent_of_adults_with_a_high_school_diploma_only_2014-18,percent_of_adults_with_a_bachelor's_degree_or_higher_2014-18,pctpovall_2018,pctpov017_2018,pctpov517_2018,medhhinc_2018,med_hh_income_percent_of_state_total_2018,active_primary_care_physicians_per_100000_population_2018_(aamc),active_patient_care_primary_care_physicians_per_100000_population_2018_(aamc),diabetes_prevalence
0.7111264464977766,-2.010290170934898,2.550635547555924,1.650362586436609,-1.331889468525619,0.9136597591203806,2.0181273947298175,-1.1526906455592043,1.5072086577062453,2.1321600707858095,2.1666536918142216,-1.44933163647367,-1.1922520756243713,-0.8561785289642958,-0.846273265721415,20.5
0.045690446377673694,-1.0770925722277027,1.4879493097252796,0.38506485050862055,-0.9374184026839218,1.1030286690784983,0.5998808955875997,-1.0572790724533654,0.6101132108700295,1.0095622398168784,1.209622906894699,-0.7438694817781002,-0.21912834972368753,-0.8561785289642958,-0.846273265721415,18.6
0.3118648464257145,0.0029787047105543857,0.2257373934037916,1.5387186685606096,-0.9374184026839218,0.5822641666936748,0.15494081742533472,-0.7074366377319558,0.7732214739311596,0.9422063699587423,1.175443236004716,-0.9035153516480456,-0.43758469635445363,-0.8561785289642958,-0.846273265721415,15.8
-0.020853153634336947,-0.716222686226713,0.9756867905335992,1.0177137184726144,-0.9127639610688156,1.2923975790366167,0.6276896504727406,-0.6332276364274144,0.7079781687067077,1.0881440879847035,1.0729042233347672,-0.9859271385268553,-0.5517777866387175,-0.8561785289642958,-0.846273265721415,16.4
-0.5532019537304191,0.6951319621104783,-0.5529811970252105,0.7944258827206165,-0.37036624553648206,0.7558523341552824,0.18274957231047664,-0.8346520685397412,-0.10756314659894313,-0.1579395043908104,-0.009452021514692712,-0.5013084371513769,0.1184860041602231,-0.8561785289642958,-0.846273265721415,13.7
0.045690446377673694,-0.6555342374063482,0.8026585085351684,0.3106355719246208,0.295303678071382,0.12462263429488962,-0.22047737352407545,-0.48480963381833164,0.16972090060497805,0.36968147616458724,0.5146362654650456,-0.5363298509471711,0.0688368344714127,-0.8561785289642958,-0.846273265721415,14.4
1.5761932466539101,-3.4715192478840384,4.222137783575324,1.2410015542246122,-0.6662195449177549,0.9294405016168906,0.12713206254019377,-0.6862340659306583,2.648966499134157,3.019012357251265,2.8958200041338573,-1.3470719846921102,-1.0532344004957022,-0.8561785289642958,-0.846273265721415,21.1
-0.2204839536703677,0.5028663844228141,-0.5171510838099399,0.347850211216621,-0.17313071261563345,1.9709695063865385,-0.13705110886865166,-0.9406649275462289,1.0015730422167421,0.9534323482684318,1.1070838942247503,-0.9547170900928209,-0.5070935339187878,-0.8561785289642958,-0.846273265721415,15.6
-0.48665835371840876,-0.5520642659361503,0.8368335406445191,-0.13594009957937472,0.048759261920321255,0.02993817931583076,-0.20657299608150548,0.31028680873032616,-0.6458204147006729,-0.5396227669202469,-0.46518096671446535,0.5465293871166299,1.5682417590734872,-0.8561785289642958,-0.846273265721415,12.7
0.3118648464257145,-1.3747191317281846,1.5425591075182612,1.0549283577646138,-0.5429473368422245,0.803194561644812,1.420239164699275,-0.9406649275462289,1.3767220472573418,1.3126636541784893,1.3235551431946422,-1.0318792605299612,-0.6163217072341708,-0.8561785289642958,-0.846273265721415,17.3
-0.020853153634336947,-0.2274699876280524,0.4392726242604341,1.4642893899766105,-0.9127639610688156,0.32977228674951736,-0.19266861863893453,-0.4106006325137903,0.3817616425844474,0.8636245217909172,0.5943888308750062,-0.5655263478693323,0.029117498720364513,-0.8561785289642958,-0.846273265721415,15.2
-0.020853153634336947,0.07113505926299137,0.18276249967435856,1.2410015542246122,-1.0606906107594523,0.6611678791762238,1.003107841422152,-0.9194623557449312,1.3604112209512285,1.829058656424198,2.18944013907421,-0.9717603653897475,-0.531918118763193,-0.8561785289642958,-0.846273265721415,15.5
-0.28702755368237776,0.43655870974853145,-0.3310625643478065,0.4594941290926196,0.295303678071382,1.5448894589807733,0.34960210162132527,-0.9194623557449312,0.6590456897883686,1.0095622398168784,1.0159381051847958,-0.9621240831543544,-0.51702336785655,-0.8561785289642958,-0.846273265721415,14.8
-0.15394035365835734,0.1667415934723862,0.008568580334918448,1.1665722756406132,-0.9867272859141341,1.1819323815610474,0.40521961139160917,-1.1102855019566091,1.0015730422167421,0.9422063699587423,0.7880736325849094,-1.0746672301572664,-0.6759007108607434,-0.8561785289642958,-0.846273265721415,16.7
1.709280446677931,-4.040280213211784,4.889914648416764,0.5339234076766193,-0.17313071261563345,1.686916141449362,0.34960210162132527,-1.2162983609630968,2.436925757154688,2.5699732248636926,2.576809742494017,-1.7433820697611504,-1.5993752670726167,-0.8561785289642958,-0.846273265721415,25.6
0.6445828464857659,-2.6814087638217483,3.370606991516649,1.3526454721006114,-0.5429473368422245,0.47179896921810555,1.1560559932904304,-0.792246924937146,1.702938573379602,1.6269910468497906,1.6083857339445,-1.2975242349892309,-0.9837255629313681,-0.8561785289642958,-0.846273265721415,20.0
0.17877764640169438,-0.8036088656926306,1.1702381991724498,0.8688551613046156,-0.7155284281479671,1.0083442140994396,-0.1092423539835097,-0.37879677481184393,0.44700494780889927,0.6840088688358881,0.5146362654650456,-0.48469663717842304,0.1433105890046283,-0.8561785289642958,-0.846273265721415,16.6
-0.087396753646347,-0.944016573582364,1.2340375521977052,0.347850211216621,0.024104820305215185,0.14040337679139966,-0.37342552539235413,-0.06075819779238081,0.21865337952331723,0.0890320184223544,0.20701922745519913,-0.3433165560233272,0.33694235079098916,-0.8561785289642958,-0.846273265721415,16.1
-0.020853153634336947,0.41399341797390926,-0.39768574358717296,1.0177137184726144,-0.7155284281479671,0.6453871366797138,0.905777199324156,-0.7816456390364973,0.7405998213189336,0.639104955597131,0.34373791101513085,-0.7793942834518628,-0.2638126024436172,-0.8561785289642958,-0.846273265721415,15.4
-0.28702755368237776,-1.917132694667923,2.3565180270951966,0.27342093263262135,0.2213403532260638,-0.4908263230689931,-1.0408356426357512,1.1477883948815788,0.15341007429886538,0.1676138665901799,0.13865988567523346,0.16150957302487862,1.0369956434032157,-0.8561785289642958,-0.846273265721415,13.5
-0.2204839536703677,0.17085139308472247,0.08614403236636693,1.389860111392611,-1.2579261436803009,0.6611678791762238,0.7806378023410193,-0.9618674993475264,0.36545081627833415,0.47071528095179127,0.3665243582751198,-0.8508034495693655,-0.363110941821238,-0.8561785289642958,-0.846273265721415,16.8
0.045690446377673694,0.1520618288601711,0.04986060183261437,0.6455673255526179,-0.8634550778386036,-0.12786924564926744,0.23836708208075952,0.2466790933264334,-0.1891172781295082,-0.3600071139652181,-0.4423945194544768,-0.29197099247056096,0.40645118835532335,-0.8561785289642958,-0.846273265721415,13.2
0.045690446377673694,-0.3851153861908713,0.11046740520665255,0.7572112434286171,-0.5922562200724367,1.1977131240575574,1.003107841422152,-1.0466777865527166,0.6753565160944819,1.155499957842839,1.517239944904546,-0.6370074265408304,-0.0701808406572563,-0.8561785289642958,-0.846273265721415,15.3
-0.3535711536943881,-0.851933935682508,0.9495993791873855,-1.3268085569233636,0.9363191600641398,-0.6170722630410718,-1.4162538335851618,1.3280102551926083,0.6264240371761427,-0.2028434176295675,-0.07781136329465876,-0.2754311050516027,0.43127577319972854,-0.8561785289642958,-0.846273265721415,11.2
-0.42011475370639845,-0.2038909921102797,0.31137716126035014,-0.5453011317913707,0.19668591161095775,0.3613337717425369,-0.5541824321457742,0.41629966773681387,-0.6131987620884466,-0.5957526584686934,-0.46518096671446535,0.8698482298802671,2.015084286272781,-0.8561785289642958,-0.846273265721415,13.1
2.1085420467499922,-3.583466901355194,4.366280351936461,1.2410015542246122,-0.6662195449177549,1.4344242615052047,0.5998808955875997,-0.792246924937146,1.621384441849037,2.076030179237363,2.3033723753741535,-1.3515305630398293,-1.0581993174645836,-0.8561785289642958,-0.846273265721415,22.3
0.9107572465338073,-4.131193049842594,4.931522103862286,0.9804990791806149,-1.1346539356047705,0.7716330766517925,-0.5819911870309157,-0.0925620554943272,2.4532365834608005,2.0872561575470527,2.1780469154442157,-1.4578173178451355,-1.207146826531015,-0.8561785289642958,-0.846273265721415,19.8
-0.42011475370639845,-0.9572103752470804,1.074901446810396,-0.5825157710833703,0.4432303277620185,-0.7117567180201306,-1.8750982891899972,2.133707983641915,-0.5316446305578816,-0.4722668970621112,-0.5335403084944315,0.7901691200532853,1.9058561129573979,-0.8561785289642958,-0.846273265721415,12.2
0.5780392464737559,-2.3007904348244392,2.9035509885390196,1.5015040292686102,-0.7894917529932852,0.440237484225086,0.7667334248984483,-0.6544302082287119,1.4419653524817935,1.503505285443208,1.5058467212745514,-1.0811393600168588,-0.6858305447985057,-0.8561785289642958,-0.846273265721415,19.0
-0.020853153634336947,0.5833333630170523,-0.377529173840039,1.2037869149326126,-1.1593083772198765,1.0872479265819888,0.0715145527699099,-0.8982597839436337,0.8221539528494988,0.7064608254552666,0.6855346199149603,-1.0700648267015562,-0.6659708769229812,-0.8561785289642958,-0.846273265721415,15.1
-0.48665835371840876,0.5205204944254661,-0.43649904126014977,0.5339234076766193,0.39392144453180633,0.8978790166238712,-0.442947412605208,-0.25158134400405874,0.5122482530333516,0.7625907170037132,0.7994668562149034,-0.46988265105535604,0.16317025688015277,-0.8561785289642958,-0.846273265721415,14.5
0.37840844643772514,-1.5473403573344695,1.847789996222213,0.1989916540486223,0.295303678071382,0.061499664308850566,-0.1092423539835097,0.14066623431994568,0.9200189106861771,1.155499957842839,1.1982296832647046,-0.6593722308334219,-0.09997034247054228,-0.8561785289642958,-0.846273265721415,14.4
1.3765624466178794,-1.7970169463312793,2.202817212255919,1.1293576363486135,-1.1099994939896645,0.45601822672159603,1.6427092037804074,-0.792246924937146,1.0994380000534199,1.1779519144622181,1.164050012374722,-0.9500427740831153,-0.502128616949907,-0.8561785289642958,-0.846273265721415,19.6
-0.087396753646347,-2.9701707484006588,3.4312245527057312,-0.24758401745537395,0.7390836271432913,0.15618411928790943,-1.2215925493891713,1.1159845371796329,0.8058431265433861,1.14427397953315,1.3691280377146193,-0.22487657959278662,0.5007846107640634,-0.8561785289642958,-0.846273265721415,15.9
-0.42011475370639845,-0.10439287291873457,0.2559976854249318,0.3106355719246208,-0.04985850454010306,0.5191411967076351,-0.6515130742437695,0.013450803512160514,-0.3196038885784125,-0.11303559115205292,-0.1575639287046189,0.0021513533709150677,0.8135743798035688,-0.8561785289642958,-0.846273265721415,13.7
1.5761932466539101,-3.3009138908201914,4.044352491509169,1.4270747506846104,-0.8388006362234974,1.3397398065261457,0.7111159151281655,-0.6226263505267657,3.285088725072564,3.557859316116352,3.397121843853608,-1.8663525370934058,-1.7681824440145724,-0.8561785289642958,-0.846273265721415,22.7
0.3118648464257145,-1.6312377852679731,2.132999574963625,0.2362062933406218,-0.27174847907605776,0.9452212441134001,0.3356977241787553,-0.8558546403410386,1.2951679157267766,1.0881440879847035,1.141263565114733,-1.0917105054541931,-0.6957603787362672,-0.8561785289642958,-0.846273265721415,18.0
0.24532124641370445,-1.6525463562410345,1.9576086908183885,-0.024296181703375504,-0.1977851542307395,0.8820982741273611,-0.13705110886865166,0.21487523562448738,1.3767220472573418,1.065692131365325,1.0956906705947558,-1.115225910610712,-0.7305147975184346,-0.8561785289642958,-0.846273265721415,13.4
-0.087396753646347,-0.4071068715281377,0.7006598481279411,1.2410015542246122,-0.8881095194537096,1.229274609050577,0.2800802144084714,-0.7074366377319558,0.7405998213189336,1.155499957842839,1.0045448815548013,-0.8788493456275991,-0.4028302775722862,-0.8561785289642958,-0.846273265721415,16.1
-0.087396753646347,-2.112898022651216,2.510513471222689,0.38506485050862055,0.24599479484116987,0.5191411967076351,-0.27609488329435933,-0.5378160633215755,1.066816347441194,1.1779519144622181,1.4488806031245798,-0.9825472484890682,-0.546812869669836,-0.8561785289642958,-0.846273265721415,15.6
-0.42011475370639845,0.20011404032828684,0.00765034994355074,0.1989916540486223,-0.025204062924996985,0.2824300592599878,0.23836708208075952,-0.5378160633215755,-0.5153338042517686,-0.685560484946208,-0.6702589920543631,0.32482298314859304,1.2604169070028626,-0.8561785289642958,-0.846273265721415,13.0
-0.8193763537784602,-0.10149398152767879,0.25680043754870685,-1.1407353604633654,0.6158114190677609,-0.8853448854817387,-1.9446201764028512,2.17611312724451,-1.1677668564962893,-1.3703451618372562,-1.3310659625940335,1.646503813031353,3.092471268519966,-0.8561785289642958,-0.846273265721415,10.6
1.1769316465818487,-3.6240427336572716,4.31394586414746,0.4594941290926196,-0.5922562200724367,0.37711451423904696,0.48864587604703297,0.024052089412809435,3.187223767235887,3.030238335560955,3.795884670903409,-1.7912039181681385,-1.6639191876680706,-0.8561785289642958,-0.846273265721415,18.9
0.11223404638968375,-1.2341151425003014,1.6225615088076675,1.092142997056614,-0.9127639610688156,0.8820982741273611,0.08541893021248086,-0.7710443531358484,0.6753565160944819,0.5942010423583735,0.48045659457506296,-0.8008961370965086,-0.29360210425690314,-0.8561785289642958,-0.846273265721415,16.6
0.045690446377673694,-0.86023500797499,1.2299875536374194,1.2410015542246122,-1.0853450523745583,0.9610019866099102,-0.19266861863893453,-0.34699291710989755,0.7405998213189336,1.076918109675014,1.5628128394245229,-0.7595464185491129,-0.23898801759921198,-0.8561785289642958,-0.846273265721415,16.7
-0.28702755368237776,-1.216287738507325,1.570193655420089,-0.6197304103753705,0.6158114190677609,-0.28567667061436564,-0.6097999419160576,0.9251613909679549,0.2675858584416564,-0.02322776467453873,0.0019412021153013606,-0.015107659587997951,0.7937147119280451,-0.8561785289642958,-0.846273265721415,12.0
0.045690446377673694,0.395408352195661,-0.21903764822779748,1.9480797007726056,-1.1839628188349827,0.8978790166238712,0.39131523394903817,-1.0572790724533654,0.44700494780889927,0.40335941109365525,0.4690633709450685,-0.5273407816977372,0.08373158537805568,-0.8561785289642958,-0.846273265721415,14.9
1.1103880465698381,-1.1207355465937394,0.9784989329854958,0.347850211216621,-0.5922562200724367,0.9767827291064202,1.2394822579458553,-1.1102855019566091,0.39807246889056064,0.5268451725002379,0.5260294890950401,-0.599972461233163,-0.015566753999565138,-0.8561785289642958,-0.846273265721415,17.3
3.639044847026229,-3.4909237640388135,4.278692109801754,0.9804990791806149,-0.29640292069116386,1.5291087164842638,0.8362553121113022,-0.9618674993475264,2.9751830252564173,3.3108877933031877,3.488267632893562,-1.9691155767529336,-1.9121650361121225,-0.8561785289642958,-0.846273265721415,21.8
0.045690446377673694,0.7151014852026327,-0.5849349141330261,1.4642893899766105,-1.2086172604500887,1.3397398065261457,0.4330283662767501,-0.8558546403410386,0.5611807319516908,0.7289127820746456,0.7197142908049433,-0.8349826876903619,-0.34325127394571353,-0.8561785289642958,-0.846273265721415,15.7
-0.42011475370639845,-3.1272975380569816,-0.1613423876376894,-3.1503258822313462,0.6651203022979731,-0.34879964060040497,0.8640640669964441,-0.5484173492222244,-0.8415503303740289,-1.4601529883147706,-1.3766388571140107,2.147734314379785,1.0369956434032157,1.9768581226081132,2.4342827489267687,11.2
0.9107572465338073,-1.259370009028504,-0.22362532560310946,-1.5873110319673613,1.873187941438171,-1.1378367654258958,-1.4579669659128742,1.4552256860003931,-0.923104461904594,-1.0111138559271982,-1.0120557009541926,2.1103397863021405,1.0022412246210481,1.9768581226081132,2.4342827489267687,8.9
5.768440047410558,-4.538953279907724,-0.5820417005990602,-1.0663060818793662,3.845543270646657,0.818975304141322,1.5175698067972707,-0.9830700711488238,2.8610072411136267,2.2556458321923922,2.1666536918142216,-0.6086019677126194,-1.5050418446638771,1.9768581226081132,2.4342827489267687,15.8
1.4431060466298895,-2.3927081622397885,-0.5744809516510068,-0.024296181703375504,-1.036036169144346,-1.2325212204049547,0.08541893021248086,0.07705851891605328,-0.6458204147006729,-0.6631085283268295,-0.3512487304145222,1.7611324241001336,0.6795216216437806,1.9768581226081132,2.4342827489267687,11.7
2.441260046810044,-0.09725615787762183,-0.49775154778682085,-3.6713308323193417,3.0319466973481566,-1.8637509202653475,-1.1381662847337464,2.3245311298535927,-1.3471859458635325,-1.549960814792285,-1.4677846461539652,1.6331280779881954,0.5653285313595168,1.9768581226081132,2.4342827489267687,9.4
2.7074344468580844,-4.158357688661745,-0.5942534032949073,-0.6197304103753705,2.7854022811970958,-0.11208850315275767,0.6833071602430245,-0.24098005810340983,1.1157488263595332,1.1779519144622181,1.164050012374722,0.12634433412109333,-0.8248482199271747,1.9768581226081132,2.4342827489267687,14.0
1.1103880465698381,-0.5371843463460572,-0.26776461827792936,-1.9594574248873577,2.4648945402007167,-1.2483019629014644,-1.6665326275514358,1.1689909666828768,-1.0699018986596112,-1.3142152702888095,-1.2854930680740562,1.5461858002076712,0.48092494288853893,1.9768581226081132,2.4342827489267687,7.7
3.572501247014219,-0.2952063385718378,-0.6006967666694062,-2.368818457099354,0.39392144453180633,-1.64282052531421,-0.5958955644734867,1.6778526899140174,-0.7599961988434638,-0.5283967886105578,-0.6474725447943745,0.4441259102270793,-0.531918118763193,1.9768581226081132,2.4342827489267687,10.9
5.635352847386538,-2.1884097094104766,-0.5136999929085042,1.5387186685606096,-1.70170609275221,-0.77487968800617,0.18274957231047664,0.19367266382318954,0.3328291636661082,0.7289127820746456,0.6855346199149603,-0.11355594600779763,-1.0482694835268216,1.9768581226081132,2.4342827489267687,14.8
0.17877764640169438,-0.9644294693668106,-0.5451289000985169,-1.8850281463033585,1.0349369265245643,-1.5007938428456216,-1.9307157989602808,1.9004796938276418,-1.2819426406390804,-1.4152490750760134,-1.4222117516339878,1.898916877555456,0.808609462834688,1.9768581226081132,2.4342827489267687,8.4
2.374716446798034,-0.07461691580015319,-0.5882514654079741,-0.5453011317913707,0.566502535837549,-0.9800293404607976,-0.28999926073692933,0.183071377922541,-0.45009049902731646,-0.7416903764946546,-0.7272251102043347,0.9112698609816584,-0.09997034247054228,1.9768581226081132,2.4342827489267687,10.7
1.2434752465938588,-1.0755137037140945,-0.5724112853673985,-1.3268085569233636,0.9609736016792461,-0.9642485979642879,-0.6097999419160576,0.31028680873032616,-0.9883477671290462,-0.9662099426884408,-1.0120557009541926,1.11765889094866,0.08869650234693714,1.9768581226081132,2.4342827489267687,10.6
1.1103880465698381,-1.791828317866677,-0.5537491241681411,-2.2943891785153547,2.5635123066611407,-0.5223878080620129,-0.41513865772006653,0.46930609724005773,-1.1351452038840633,-1.258085378740363,-1.2627066208140674,1.5347517041223913,0.47099510895077745,1.9768581226081132,2.4342827489267687,9.5
10.493035648263287,-4.9339430212115,-0.5854694466342787,0.9060698005966158,4.067433245182612,1.4028627765121853,2.685537511973215,-1.7781665136974816,3.252467072460339,2.9516564873931292,2.873033556873869,-1.4410616927641908,-2.2696390578715575,1.9768581226081132,2.4342827489267687,18.2
4.969916847266434,-3.7157207218034833,-0.575726753607451,0.5711380469686188,2.7360933979668838,0.1719648617844192,1.0587253511924346,-0.6120250646261168,0.4959374267272384,0.2910996279967621,0.6057820545050002,-0.2419198548897132,-1.167427490779966,1.9768581226081132,2.4342827489267687,14.5
2.308172846786023,-0.10665571474638495,-0.5571690251428992,-1.7361695891353597,1.848533499823065,-0.9169063704747584,-0.28999926073692933,-0.03955562599108334,-0.7763070251495768,-1.044791790856266,-1.0804150427341586,1.5735844832799455,0.5057495277329441,1.9768581226081132,2.4342827489267687,8.9
4.969916847266434,-4.211123243032609,-0.5880820433952333,0.27342093263262135,2.243004565664762,0.3928952567355567,1.1977691256181424,-0.7392404954339021,1.1157488263595332,0.6503309339068201,0.6513549490249777,0.18344290199349725,-0.7751990502383642,1.9768581226081132,2.4342827489267687,13.8
1.9089112467139617,-3.168005839416721,-0.5369103568022818,-1.2523792783393644,1.9718057078985953,-0.5066070655655032,1.2116735030607133,-0.5272147774209266,-0.6621312410067858,-0.6631085283268295,-0.6132928739043916,2.6254494105716986,1.4788732536336286,1.9768581226081132,2.4342827489267687,11.2
6.700050447578701,-4.43448865722686,-0.5355074696077405,-0.061510820995375685,2.5881667482762474,0.7400715916587729,1.8095617330912561,-1.0466777865527166,0.9689513896045163,0.7401387603843347,0.6171752781349946,0.47245945650129484,-0.5070935339187878,1.9768581226081132,2.4342827489267687,14.9
3.0401524469181362,-0.5613403636913319,-0.4866667449029562,0.9804990791806149,-1.7263605343673163,-0.4908263230689931,-0.33171239306464223,0.6389266716504383,-1.2982534669451933,-1.3029892919791202,-1.2513133971840733,0.9570062453227779,-0.060251006719494085,1.9768581226081132,2.4342827489267687,10.9
4.504111647182363,-2.294048928304829,-0.6066482029942375,-1.7361695891353597,1.2075180178303069,-0.5697300355515422,0.4191239888341791,-0.4212019184144389,0.21865337952331723,0.2574216930676941,0.15005310930522756,-0.24529974492750034,-1.167427490779966,1.9768581226081132,2.4342827489267687,14.2
0.045690446377673694,-1.1979054949636216,-0.5758692145586242,-2.1827452606393556,1.2075180178303069,-1.1693982504189155,-0.8322699809971896,1.1689909666828768,-1.2166993354146283,-1.3815711401469453,-1.4336049752639821,1.3705034307967356,0.3220475998843462,1.9768581226081132,2.4342827489267687,9.7
3.7721320470502504,0.09063171934751163,-0.5972332267384661,3.5483091903285904,-2.7618470822017716,-1.122056022929386,-1.5135844756831576,1.2856051115900133,-1.771267429822471,-1.3703451618372562,-1.2171337262940904,1.5725777075240088,0.5057495277329441,1.9768581226081132,2.4342827489267687,7.9
3.639044847026229,-0.43534119466912874,-0.5075721905197932,-1.5500963926753615,1.552680200441792,-0.5697300355515422,-0.23438175096664643,-0.2621826299047073,-0.28698223596618627,-0.38245907058459666,-0.3056758358945451,0.773773057742318,-0.22905818366144975,1.9768581226081132,2.4342827489267687,10.9
1.9089112467139617,-0.9382563104146199,-0.6122539233618788,4.292601976168584,-3.4521714474247416,-0.26989592811785584,0.460837121161892,-0.0925620554943272,-0.5805771094762207,-0.5733007018493149,-0.7158318865743404,0.3642310627381111,-0.6063918732964085,1.9768581226081132,2.4342827489267687,13.1
2.7074344468580844,-2.9711132755431944,-0.508127677100511,-3.85740402877934,1.4294079923662615,-0.8222219154956996,0.5720721407024578,-0.1667710567988685,-0.33591471488452546,-0.65188255001714,-0.4879674139744541,0.4858351915444524,-0.49219878301214476,1.9768581226081132,2.4342827489267687,14.3
